Year,Date,Location,Site,Habitat,Transect,Quadrat,Taxonomy_Substrate_Functional_Group,Percent_Cover
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 3,LTER 2,Outer 10,2,3,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 3,LTER 2,Outer 10,2,3,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 3,LTER 2,Outer 10,2,3,Sand,12
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 3,LTER 2,Outer 10,2,3,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 4,LTER 2,Outer 10,2,4,Algal Turf,52
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 4,LTER 2,Outer 10,2,4,Asparagopsis taxiformis,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 4,LTER 2,Outer 10,2,4,Coral,16
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 4,LTER 2,Outer 10,2,4,Crustose Corallines,24
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 4,LTER 2,Outer 10,2,4,Halimeda minima,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 4,LTER 2,Outer 10,2,4,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 4,LTER 2,Outer 10,2,4,Lobophora variegata,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 4,LTER 2,Outer 10,2,4,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 4,LTER 2,Outer 10,2,4,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 4,LTER 2,Outer 10,2,4,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 4,LTER 2,Outer 10,2,4,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 5,LTER 2,Outer 10,2,5,Algal Turf,72
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 5,LTER 2,Outer 10,2,5,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 5,LTER 2,Outer 10,2,5,Coral,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 5,LTER 2,Outer 10,2,5,Crustose Corallines,16
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 5,LTER 2,Outer 10,2,5,Halimeda minima,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 5,LTER 2,Outer 10,2,5,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 5,LTER 2,Outer 10,2,5,Lobophora variegata,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 5,LTER 2,Outer 10,2,5,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 5,LTER 2,Outer 10,2,5,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 5,LTER 2,Outer 10,2,5,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 5,LTER 2,Outer 10,2,5,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 6,LTER 2,Outer 10,2,6,Algal Turf,56
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 6,LTER 2,Outer 10,2,6,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 6,LTER 2,Outer 10,2,6,Coral,12
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 6,LTER 2,Outer 10,2,6,Crustose Corallines,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 6,LTER 2,Outer 10,2,6,Halimeda minima,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 6,LTER 2,Outer 10,2,6,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 6,LTER 2,Outer 10,2,6,Lobophora variegata,24
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 6,LTER 2,Outer 10,2,6,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 6,LTER 2,Outer 10,2,6,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 6,LTER 2,Outer 10,2,6,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 6,LTER 2,Outer 10,2,6,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 7,LTER 2,Outer 10,2,7,Algal Turf,56
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 7,LTER 2,Outer 10,2,7,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 7,LTER 2,Outer 10,2,7,Coral,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 7,LTER 2,Outer 10,2,7,Crustose Corallines,12
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 7,LTER 2,Outer 10,2,7,Halimeda minima,16
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 7,LTER 2,Outer 10,2,7,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 7,LTER 2,Outer 10,2,7,Lobophora variegata,16
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 7,LTER 2,Outer 10,2,7,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 7,LTER 2,Outer 10,2,7,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 7,LTER 2,Outer 10,2,7,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 7,LTER 2,Outer 10,2,7,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 8,LTER 2,Outer 10,2,8,Algal Turf,76
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 8,LTER 2,Outer 10,2,8,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 8,LTER 2,Outer 10,2,8,Coral,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 8,LTER 2,Outer 10,2,8,Crustose Corallines,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 8,LTER 2,Outer 10,2,8,Halimeda minima,12
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 8,LTER 2,Outer 10,2,8,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 8,LTER 2,Outer 10,2,8,Lobophora variegata,12
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 8,LTER 2,Outer 10,2,8,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 8,LTER 2,Outer 10,2,8,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 8,LTER 2,Outer 10,2,8,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 8,LTER 2,Outer 10,2,8,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 9,LTER 2,Outer 10,2,9,Algal Turf,72
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 9,LTER 2,Outer 10,2,9,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 9,LTER 2,Outer 10,2,9,Coral,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 9,LTER 2,Outer 10,2,9,Crustose Corallines,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 9,LTER 2,Outer 10,2,9,Halimeda minima,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 9,LTER 2,Outer 10,2,9,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 9,LTER 2,Outer 10,2,9,Lobophora variegata,16
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 9,LTER 2,Outer 10,2,9,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 9,LTER 2,Outer 10,2,9,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 9,LTER 2,Outer 10,2,9,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 2 Quad 9,LTER 2,Outer 10,2,9,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 1,LTER 2,Outer 10,3,1,Algal Turf,44
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 1,LTER 2,Outer 10,3,1,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 1,LTER 2,Outer 10,3,1,Coral,20
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 1,LTER 2,Outer 10,3,1,Crustose Corallines,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 1,LTER 2,Outer 10,3,1,Halimeda minima,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 1,LTER 2,Outer 10,3,1,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 1,LTER 2,Outer 10,3,1,Lobophora variegata,24
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 1,LTER 2,Outer 10,3,1,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 1,LTER 2,Outer 10,3,1,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 1,LTER 2,Outer 10,3,1,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 1,LTER 2,Outer 10,3,1,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 10,LTER 2,Outer 10,3,10,Algal Turf,76
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 10,LTER 2,Outer 10,3,10,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 10,LTER 2,Outer 10,3,10,Coral,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 10,LTER 2,Outer 10,3,10,Crustose Corallines,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 10,LTER 2,Outer 10,3,10,Halimeda minima,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 10,LTER 2,Outer 10,3,10,Halimeda taenicola,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 10,LTER 2,Outer 10,3,10,Lobophora variegata,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 10,LTER 2,Outer 10,3,10,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 10,LTER 2,Outer 10,3,10,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 10,LTER 2,Outer 10,3,10,Sand,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 10,LTER 2,Outer 10,3,10,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 2,LTER 2,Outer 10,3,2,Algal Turf,56
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 2,LTER 2,Outer 10,3,2,Asparagopsis taxiformis,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 2,LTER 2,Outer 10,3,2,Coral,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 2,LTER 2,Outer 10,3,2,Crustose Corallines,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 2,LTER 2,Outer 10,3,2,Halimeda minima,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 2,LTER 2,Outer 10,3,2,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 2,LTER 2,Outer 10,3,2,Lobophora variegata,20
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 2,LTER 2,Outer 10,3,2,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 2,LTER 2,Outer 10,3,2,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 2,LTER 2,Outer 10,3,2,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 2,LTER 2,Outer 10,3,2,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 3,LTER 2,Outer 10,3,3,Algal Turf,76
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 3,LTER 2,Outer 10,3,3,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 3,LTER 2,Outer 10,3,3,Coral,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 3,LTER 2,Outer 10,3,3,Crustose Corallines,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 3,LTER 2,Outer 10,3,3,Halimeda minima,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 3,LTER 2,Outer 10,3,3,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 3,LTER 2,Outer 10,3,3,Lobophora variegata,16
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 3,LTER 2,Outer 10,3,3,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 3,LTER 2,Outer 10,3,3,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 3,LTER 2,Outer 10,3,3,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 3,LTER 2,Outer 10,3,3,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 4,LTER 2,Outer 10,3,4,Algal Turf,60
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 4,LTER 2,Outer 10,3,4,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 4,LTER 2,Outer 10,3,4,Coral,12
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 4,LTER 2,Outer 10,3,4,Crustose Corallines,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 4,LTER 2,Outer 10,3,4,Halimeda minima,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 4,LTER 2,Outer 10,3,4,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 4,LTER 2,Outer 10,3,4,Lobophora variegata,24
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 4,LTER 2,Outer 10,3,4,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 4,LTER 2,Outer 10,3,4,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 4,LTER 2,Outer 10,3,4,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 4,LTER 2,Outer 10,3,4,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 5,LTER 2,Outer 10,3,5,Algal Turf,68
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 5,LTER 2,Outer 10,3,5,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 5,LTER 2,Outer 10,3,5,Coral,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 5,LTER 2,Outer 10,3,5,Crustose Corallines,12
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 5,LTER 2,Outer 10,3,5,Halimeda minima,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 5,LTER 2,Outer 10,3,5,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 5,LTER 2,Outer 10,3,5,Lobophora variegata,20
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 5,LTER 2,Outer 10,3,5,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 5,LTER 2,Outer 10,3,5,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 5,LTER 2,Outer 10,3,5,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 5,LTER 2,Outer 10,3,5,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 6,LTER 2,Outer 10,3,6,Algal Turf,60
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 6,LTER 2,Outer 10,3,6,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 6,LTER 2,Outer 10,3,6,Coral,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 6,LTER 2,Outer 10,3,6,Crustose Corallines,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 6,LTER 2,Outer 10,3,6,Halimeda minima,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 6,LTER 2,Outer 10,3,6,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 6,LTER 2,Outer 10,3,6,Lobophora variegata,16
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 6,LTER 2,Outer 10,3,6,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 6,LTER 2,Outer 10,3,6,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 6,LTER 2,Outer 10,3,6,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 6,LTER 2,Outer 10,3,6,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 7,LTER 2,Outer 10,3,7,Algal Turf,64
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 7,LTER 2,Outer 10,3,7,Asparagopsis taxiformis,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 7,LTER 2,Outer 10,3,7,Coral,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 7,LTER 2,Outer 10,3,7,Crustose Corallines,20
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 7,LTER 2,Outer 10,3,7,Halimeda minima,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 7,LTER 2,Outer 10,3,7,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 7,LTER 2,Outer 10,3,7,Lobophora variegata,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 7,LTER 2,Outer 10,3,7,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 7,LTER 2,Outer 10,3,7,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 7,LTER 2,Outer 10,3,7,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 7,LTER 2,Outer 10,3,7,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 8,LTER 2,Outer 10,3,8,Algal Turf,60
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 8,LTER 2,Outer 10,3,8,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 8,LTER 2,Outer 10,3,8,Coral,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 8,LTER 2,Outer 10,3,8,Crustose Corallines,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 8,LTER 2,Outer 10,3,8,Halimeda minima,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 8,LTER 2,Outer 10,3,8,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 8,LTER 2,Outer 10,3,8,Lobophora variegata,20
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 8,LTER 2,Outer 10,3,8,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 8,LTER 2,Outer 10,3,8,Peyssonnelia inamoena,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 8,LTER 2,Outer 10,3,8,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 8,LTER 2,Outer 10,3,8,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 9,LTER 2,Outer 10,3,9,Algal Turf,68
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 9,LTER 2,Outer 10,3,9,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 9,LTER 2,Outer 10,3,9,Coral,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 9,LTER 2,Outer 10,3,9,Crustose Corallines,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 9,LTER 2,Outer 10,3,9,Halimeda minima,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 9,LTER 2,Outer 10,3,9,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 9,LTER 2,Outer 10,3,9,Lobophora variegata,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 9,LTER 2,Outer 10,3,9,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 9,LTER 2,Outer 10,3,9,Peyssonnelia inamoena,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 9,LTER 2,Outer 10,3,9,Sand,12
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 3 Quad 9,LTER 2,Outer 10,3,9,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 1,LTER 2,Outer 10,4,1,Algal Turf,64
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 1,LTER 2,Outer 10,4,1,Asparagopsis taxiformis,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 1,LTER 2,Outer 10,4,1,Coral,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 1,LTER 2,Outer 10,4,1,Crustose Corallines,16
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 1,LTER 2,Outer 10,4,1,Halimeda minima,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 1,LTER 2,Outer 10,4,1,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 1,LTER 2,Outer 10,4,1,Lobophora variegata,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 1,LTER 2,Outer 10,4,1,Millepora platyphylla,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 1,LTER 2,Outer 10,4,1,Peyssonnelia inamoena,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 1,LTER 2,Outer 10,4,1,Sand,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 1,LTER 2,Outer 10,4,1,Turbinaria ornata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 10,LTER 2,Outer 10,4,10,Algal Turf,44
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 10,LTER 2,Outer 10,4,10,Asparagopsis taxiformis,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 10,LTER 2,Outer 10,4,10,Coral,4
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 10,LTER 2,Outer 10,4,10,Crustose Corallines,32
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 10,LTER 2,Outer 10,4,10,Halimeda minima,8
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 10,LTER 2,Outer 10,4,10,Halimeda taenicola,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 10,LTER 2,Outer 10,4,10,Lobophora variegata,0
2023,2023-01-22,LTER 2 Outer 10 m Algae Transect 4 Quad 10,LTER 2,Outer 10,4,10,Millepora platyphylla,0
